Mã hàng,Mã vạch,Tên hàng,ĐVT,Parent_SKU
MTPPHU1013,8859387708049-0,Súp thưởng INABA CIAO Churu Cá Ngừ Mix Vị Hũ 50 thanh (TSC-11T),Hũ,
MTPPHU1014,8859387701985-0,Súp thưởng INABA CIAO Churu Cá Ngừ với Collagen (SC-74),Gói,
MTPPHU1015,8859387701954-0,Súp thưởng INABA CIAO Churu Cá Ngừ Maguro (SC-71),Gói,
SCP1004,020279995081,SŨA KMR Power 170g,Lon,
SCP1005,611974846107,Sữa cho Mèo với Glucosamine 1L,Chai,
SCP1006,8938519869349,Sữa  cho Mèo Precaten Gold 400g,Lon,
SCP1009,8938519869356,Sữa  cho Mèo Precaten Gold 100g,Hộp,
SCP1010,664533287460,Sữa cho mèo con vị sữa dê (Goat Milk),Pack,
SCP1010,497655585823609,,Gói,
SCP1011,664533287477,Sữa cho mèo vị sữa dê (Goat Milk),Pack,
SCP1011,497655585823612,,Gói,
SNM1001,8850477003743,ME-O Cat Treat Salmon Flavour - 50 gm.,Gói,
SNM1002,8850477012400,ME-O Cat Treat Shrimp Flavour - 50 gm.,Gói,
SNM1003,8850477012714,"ME-O Cat Treat Tuna, Chicken & Egg Flavour - 50 gm.",Gói,
SNM1004,8809421700665,"TA hỗn hợp - Dental ae Cat, 150gr/gói",Gói,
STM1001,8859387708049,Súp thưởng INABA CIAO Churu Cá Ngừ Mix Vị Hũ 50 thanh (TSC-11T),Hũ,
